alpha,kind,draw,logit_diff,entity_id
-2.0,random_matched_norm,9,-29.3841872215271,for_001
-1.0,probe_direction,-1,-29.43446135520935,for_001
-1.0,random_matched_norm,0,-29.40580654144287,for_001
-1.0,random_matched_norm,1,-29.372010231018066,for_001
-1.0,random_matched_norm,2,-29.3814058303833,for_001
-1.0,random_matched_norm,3,-29.35076355934143,for_001
-1.0,random_matched_norm,4,-29.3899142742157,for_001
-1.0,random_matched_norm,5,-29.338381052017212,for_001
-1.0,random_matched_norm,6,-29.367496728897095,for_001
-1.0,random_matched_norm,7,-29.312243223190308,for_001
-1.0,random_matched_norm,8,-29.44670557975769,for_001
-1.0,random_matched_norm,9,-29.375745058059692,for_001
-0.5,probe_direction,-1,-29.400736808776855,for_001
-0.5,random_matched_norm,0,-29.386398315429688,for_001
-0.5,random_matched_norm,1,-29.369430541992188,for_001
-0.5,random_matched_norm,2,-29.374170303344727,for_001
-0.5,random_matched_norm,3,-29.35883402824402,for_001
-0.5,random_matched_norm,4,-29.37838912010193,for_001
-0.5,random_matched_norm,5,-29.352651119232178,for_001
-0.5,random_matched_norm,6,-29.36716628074646,for_001
-0.5,random_matched_norm,7,-29.339612007141113,for_001
-0.5,random_matched_norm,8,-29.406816244125366,for_001
-0.5,random_matched_norm,9,-29.371335983276367,for_001
0.0,probe_direction,-1,-29.366804599761963,for_001
0.0,random_matched_norm,0,-29.366804599761963,for_001
0.0,random_matched_norm,1,-29.366804599761963,for_001
0.0,random_matched_norm,2,-29.366804599761963,for_001
0.0,random_matched_norm,3,-29.366804599761963,for_001
0.0,random_matched_norm,4,-29.366804599761963,for_001
0.0,random_matched_norm,5,-29.366804599761963,for_001
0.0,random_matched_norm,6,-29.366804599761963,for_001
0.0,random_matched_norm,7,-29.366804599761963,for_001
0.0,random_matched_norm,8,-29.366804599761963,for_001
0.0,random_matched_norm,9,-29.366804599761963,for_001
0.5,probe_direction,-1,-29.332662105560303,for_001
0.5,random_matched_norm,0,-29.347047805786133,for_001
0.5,random_matched_norm,1,-29.364140272140503,for_001
0.5,random_matched_norm,2,-29.35931134223938,for_001
0.5,random_matched_norm,3,-29.37467861175537,for_001
0.5,random_matched_norm,4,-29.355156660079956,for_001
0.5,random_matched_norm,5,-29.380850553512573,for_001
0.5,random_matched_norm,6,-29.366406440734863,for_001
0.5,random_matched_norm,7,-29.393821001052856,for_001
0.5,random_matched_norm,8,-29.326677560806274,for_001
0.5,random_matched_norm,9,-29.362151861190796,for_001
1.0,probe_direction,-1,-29.29830312728882,for_001
1.0,random_matched_norm,0,-29.32711887359619,for_001
1.0,random_matched_norm,1,-29.361451625823975,for_001
1.0,random_matched_norm,2,-29.351688861846924,for_001
1.0,random_matched_norm,3,-29.38245964050293,for_001
1.0,random_matched_norm,4,-29.343453884124756,for_001
1.0,random_matched_norm,5,-29.394778966903687,for_001
1.0,random_matched_norm,6,-29.365986585617065,for_001
1.0,random_matched_norm,7,-29.420681476593018,for_001
1.0,random_matched_norm,8,-29.286424160003662,for_001
1.0,random_matched_norm,9,-29.357376098632812,for_001
2.0,probe_direction,-1,-29.228947401046753,for_001
2.0,random_matched_norm,0,-29.286739110946655,for_001
2.0,random_matched_norm,1,-29.355932474136353,for_001
2.0,random_matched_norm,2,-29.33606719970703,for_001
2.0,random_matched_norm,3,-29.39772653579712,for_001
2.0,random_matched_norm,4,-29.31986117362976,for_001
2.0,random_matched_norm,5,-29.422300100326538,for_001
2.0,random_matched_norm,6,-29.365050315856934,for_001
2.0,random_matched_norm,7,-29.473823070526123,for_001
2.0,random_matched_norm,8,-29.2055606842041,for_001
2.0,random_matched_norm,9,-29.34746026992798,for_001
-2.0,probe_direction,-1,-30.628386735916138,for_001
-2.0,random_matched_norm,0,-30.62355065345764,for_001
-2.0,random_matched_norm,1,-30.52867341041565,for_001
-2.0,random_matched_norm,2,-30.551254630088806,for_001
-2.0,random_matched_norm,3,-30.480998992919922,for_001
-2.0,random_matched_norm,4,-30.545971751213074,for_001
-2.0,random_matched_norm,5,-30.473918080329895,for_001
-2.0,random_matched_norm,6,-30.522057056427002,for_001
-2.0,random_matched_norm,7,-30.424599766731262,for_001
-2.0,random_matched_norm,8,-30.65480077266693,for_001
-2.0,random_matched_norm,9,-30.56141221523285,for_001
-1.0,probe_direction,-1,-30.57718050479889,for_001
-1.0,random_matched_norm,0,-30.574707627296448,for_001
-1.0,random_matched_norm,1,-30.526979446411133,for_001
-1.0,random_matched_norm,2,-30.53850817680359,for_001
-1.0,random_matched_norm,3,-30.503276586532593,for_001
-1.0,random_matched_norm,4,-30.53572142124176,for_001
-1.0,random_matched_norm,5,-30.49981451034546,for_001
-1.0,random_matched_norm,6,-30.523749709129333,for_001
-1.0,random_matched_norm,7,-30.475186347961426,for_001
-1.0,random_matched_norm,8,-30.590140104293823,for_001
-1.0,random_matched_norm,9,-30.54351007938385,for_001
-0.5,probe_direction,-1,-30.55130970478058,for_001
-0.5,random_matched_norm,0,-30.550052642822266,for_001
-0.5,random_matched_norm,1,-30.526124596595764,for_001
-0.5,random_matched_norm,2,-30.531943202018738,for_001
-0.5,random_matched_norm,3,-30.5142959356308,for_001
-0.5,random_matched_norm,4,-30.530515551567078,for_001
-0.5,random_matched_norm,5,-30.512590646743774,for_001
-0.5,random_matched_norm,6,-30.524526715278625,for_001
-0.5,random_matched_norm,7,-30.500276803970337,for_001
-0.5,random_matched_norm,8,-30.557719111442566,for_001
-0.5,random_matched_norm,9,-30.534424304962158,for_001
0.0,probe_direction,-1,-30.525241374969482,for_001
0.0,random_matched_norm,0,-30.525241374969482,for_001
0.0,random_matched_norm,1,-30.525241374969482,for_001
0.0,random_matched_norm,2,-30.525241374969482,for_001
0.0,random_matched_norm,3,-30.525241374969482,for_001
0.0,random_matched_norm,4,-30.525241374969482,for_001
0.0,random_matched_norm,5,-30.525241374969482,for_001
0.0,random_matched_norm,6,-30.525241374969482,for_001
0.0,random_matched_norm,7,-30.525241374969482,for_001
0.0,random_matched_norm,8,-30.525241374969482,for_001
0.0,random_matched_norm,9,-30.525241374969482,for_001
0.5,probe_direction,-1,-30.49899649620056,for_001
0.5,random_matched_norm,0,-30.500280380249023,for_001
0.5,random_matched_norm,1,-30.524362325668335,for_001
0.5,random_matched_norm,2,-30.51843023300171,for_001
0.5,random_matched_norm,3,-30.536110162734985,for_001
0.5,random_matched_norm,4,-30.519931435585022,for_001
0.5,random_matched_norm,5,-30.537792921066284,for_001
0.5,random_matched_norm,6,-30.52592182159424,for_001
0.5,random_matched_norm,7,-30.550089597702026,for_001
0.5,random_matched_norm,8,-30.492721915245056,for_001
0.5,random_matched_norm,9,-30.51599085330963,for_001
1.0,probe_direction,-1,-30.472559452056885,for_001
1.0,random_matched_norm,0,-30.47515869140625,for_001
1.0,random_matched_norm,1,-30.523470759391785,for_001
1.0,random_matched_norm,2,-30.51149296760559,for_001
1.0,random_matched_norm,3,-30.546911120414734,for_001
1.0,random_matched_norm,4,-30.51456606388092,for_001
1.0,random_matched_norm,5,-30.550238251686096,for_001
1.0,random_matched_norm,6,-30.52653133869171,for_001
1.0,random_matched_norm,7,-30.574801445007324,for_001
1.0,random_matched_norm,8,-30.46013855934143,for_001
1.0,random_matched_norm,9,-30.506644010543823,for_001
2.0,probe_direction,-1,-30.419093012809753,for_001
2.0,random_matched_norm,0,-30.424458622932434,for_001
2.0,random_matched_norm,1,-30.521680235862732,for_001
2.0,random_matched_norm,2,-30.49724316596985,for_001
2.0,random_matched_norm,3,-30.568254470825195,for_001
2.0,random_matched_norm,4,-30.503668427467346,for_001
2.0,random_matched_norm,5,-30.5747789144516,for_001
2.0,random_matched_norm,6,-30.527600646018982,for_001
2.0,random_matched_norm,7,-30.62384295463562,for_001
2.0,random_matched_norm,8,-30.394825339317322,for_001
2.0,random_matched_norm,9,-30.487704753875732,for_001
-2.0,probe_direction,-1,-28.470351457595825,for_001
-2.0,random_matched_norm,0,-28.45052170753479,for_001
-2.0,random_matched_norm,1,-28.37453055381775,for_001
-2.0,random_matched_norm,2,-28.406330108642578,for_001
-2.0,random_matched_norm,3,-28.333109378814697,for_001
-2.0,random_matched_norm,4,-28.39634609222412,for_001
-2.0,random_matched_norm,5,-28.30201530456543,for_001
-2.0,random_matched_norm,6,-28.358809232711792,for_001
-2.0,random_matched_norm,7,-28.260363340377808,for_001
-2.0,random_matched_norm,8,-28.506757020950317,for_001
-2.0,random_matched_norm,9,-28.40306806564331,for_001
-1.0,probe_direction,-1,-28.417997121810913,for_001
-1.0,random_matched_norm,0,-28.407938241958618,for_001
-1.0,random_matched_norm,1,-28.36965799331665,for_001
-1.0,random_matched_norm,2,-28.38576579093933,for_001
-1.0,random_matched_norm,3,-28.34913921356201,for_001
-1.0,random_matched_norm,4,-28.380653858184814,for_001
-1.0,random_matched_norm,5,-28.333603143692017,for_001
-1.0,random_matched_norm,6,-28.361887454986572,for_001
-1.0,random_matched_norm,7,-28.312834978103638,for_001
-1.0,random_matched_norm,8,-28.435949087142944,for_001
-1.0,random_matched_norm,9,-28.38410496711731,for_001
-0.5,probe_direction,-1,-28.391505002975464,for_001
-0.5,random_matched_norm,0,-28.386443376541138,for_001
-0.5,random_matched_norm,1,-28.36723232269287,for_001
-0.5,random_matched_norm,2,-28.37532925605774,for_001
-0.5,random_matched_norm,3,-28.35700798034668,for_001
-0.5,random_matched_norm,4,-28.372748136520386,for_001
-0.5,random_matched_norm,5,-28.349250316619873,for_001
-0.5,random_matched_norm,6,-28.36336612701416,for_001
-0.5,random_matched_norm,7,-28.33888268470764,for_001
-0.5,random_matched_norm,8,-28.400416135787964,for_001
-0.5,random_matched_norm,9,-28.374501705169678,for_001
0.0,probe_direction,-1,-28.364816665649414,for_001
0.0,random_matched_norm,0,-28.364816665649414,for_001
0.0,random_matched_norm,1,-28.364816665649414,for_001
0.0,random_matched_norm,2,-28.364816665649414,for_001
0.0,random_matched_norm,3,-28.364816665649414,for_001
0.0,random_matched_norm,4,-28.364816665649414,for_001
0.0,random_matched_norm,5,-28.364816665649414,for_001
0.0,random_matched_norm,6,-28.364816665649414,for_001
0.0,random_matched_norm,7,-28.364816665649414,for_001
0.0,random_matched_norm,8,-28.364816665649414,for_001
0.0,random_matched_norm,9,-28.364816665649414,for_001
0.5,probe_direction,-1,-28.33790898323059,for_001
0.5,random_matched_norm,0,-28.34305167198181,for_001
0.5,random_matched_norm,1,-28.362412929534912,for_001
0.5,random_matched_norm,2,-28.354207515716553,for_001
0.5,random_matched_norm,3,-28.3725266456604,for_001
0.5,random_matched_norm,4,-28.356852531433105,for_001
0.5,random_matched_norm,5,-28.38028311729431,for_001
0.5,random_matched_norm,6,-28.366217851638794,for_001
0.5,random_matched_norm,7,-28.390621423721313,for_001
0.5,random_matched_norm,8,-28.329132795333862,for_001
0.5,random_matched_norm,9,-28.355042457580566,for_001
1.0,probe_direction,-1,-28.310768127441406,for_001
1.0,random_matched_norm,0,-28.321149826049805,for_001
1.0,random_matched_norm,1,-28.360016345977783,for_001
1.0,random_matched_norm,2,-28.343502521514893,for_001
1.0,random_matched_norm,3,-28.380154848098755,for_001
1.0,random_matched_norm,4,-28.348836660385132,for_001
1.0,random_matched_norm,5,-28.395670890808105,for_001
1.0,random_matched_norm,6,-28.367595195770264,for_001
1.0,random_matched_norm,7,-28.416296005249023,for_001
1.0,random_matched_norm,8,-28.293374061584473,for_001
1.0,random_matched_norm,9,-28.345213413238525,for_001
2.0,probe_direction,-1,-28.255823373794556,for_001
2.0,random_matched_norm,0,-28.276923179626465,for_001
2.0,random_matched_norm,1,-28.355260610580444,for_001
2.0,random_matched_norm,2,-28.321842193603516,for_001
2.0,random_matched_norm,3,-28.395151376724243,for_001
2.0,random_matched_norm,4,-28.33272361755371,for_001
2.0,random_matched_norm,5,-28.426167011260986,for_001
2.0,random_matched_norm,6,-28.370198488235474,for_001
2.0,random_matched_norm,7,-28.467267751693726,for_001
2.0,random_matched_norm,8,-28.221638202667236,for_001
2.0,random_matched_norm,9,-28.325299978256226,for_001
-2.0,probe_direction,-1,-30.464370995759964,for_001
-2.0,random_matched_norm,0,-30.431601643562317,for_001
-2.0,random_matched_norm,1,-30.369934648275375,for_001
-2.0,random_matched_norm,2,-30.389726161956787,for_001
-2.0,random_matched_norm,3,-30.315403312444687,for_001
-2.0,random_matched_norm,4,-30.37360280752182,for_001
-2.0,random_matched_norm,5,-30.298193618655205,for_001
-2.0,random_matched_norm,6,-30.347352296113968,for_001
-2.0,random_matched_norm,7,-30.227999061346054,for_001
-2.0,random_matched_norm,8,-30.5032417178154,for_001
-2.0,random_matched_norm,9,-30.37460294365883,for_001
-1.0,probe_direction,-1,-30.406858682632446,for_001
-1.0,random_matched_norm,0,-30.390432834625244,for_001
-1.0,random_matched_norm,1,-30.359362065792084,for_001
-1.0,random_matched_norm,2,-30.369369253516197,for_001
-1.0,random_matched_norm,3,-30.3321430683136,for_001
-1.0,random_matched_norm,4,-30.36127460002899,for_001
-1.0,random_matched_norm,5,-30.323624789714813,for_001
-1.0,random_matched_norm,6,-30.348043382167816,for_001
-1.0,random_matched_norm,7,-30.288586735725403,for_001
-1.0,random_matched_norm,8,-30.426098585128784,for_001
-1.0,random_matched_norm,9,-30.36180192232132,for_001
-0.5,probe_direction,-1,-30.377826154232025,for_001
-0.5,random_matched_norm,0,-30.369599416851997,for_001
-0.5,random_matched_norm,1,-30.353994220495224,for_001
-0.5,random_matched_norm,2,-30.35904686152935,for_001
-0.5,random_matched_norm,3,-30.340406119823456,for_001
-0.5,random_matched_norm,4,-30.354979634284973,for_001
-0.5,random_matched_norm,5,-30.33617389202118,for_001
-0.5,random_matched_norm,6,-30.348333775997162,for_001
-0.5,random_matched_norm,7,-30.318693831562996,for_001
-0.5,random_matched_norm,8,-30.387392431497574,for_001
-0.5,random_matched_norm,9,-30.35524743795395,for_001
0.0,probe_direction,-1,-30.348593682050705,for_001
0.0,random_matched_norm,0,-30.348593682050705,for_001
0.0,random_matched_norm,1,-30.348593682050705,for_001
0.0,random_matched_norm,2,-30.348593682050705,for_001
0.0,random_matched_norm,3,-30.348593682050705,for_001
0.0,random_matched_norm,4,-30.348593682050705,for_001
0.0,random_matched_norm,5,-30.348593682050705,for_001
0.0,random_matched_norm,6,-30.348593682050705,for_001
0.0,random_matched_norm,7,-30.348593682050705,for_001
0.0,random_matched_norm,8,-30.348593682050705,for_001
0.0,random_matched_norm,9,-30.348593682050705,for_001
0.5,probe_direction,-1,-30.319166868925095,for_001
0.5,random_matched_norm,0,-30.32744374871254,for_001
0.5,random_matched_norm,1,-30.343145728111267,for_001
0.5,random_matched_norm,2,-30.338051229715347,for_001
0.5,random_matched_norm,3,-30.356711372733116,for_001
0.5,random_matched_norm,4,-30.342130109667778,for_001
0.5,random_matched_norm,5,-30.360923513770103,for_001
0.5,random_matched_norm,6,-30.348814457654953,for_001
0.5,random_matched_norm,7,-30.37837480008602,for_001
0.5,random_matched_norm,8,-30.309710532426834,for_001
0.5,random_matched_norm,9,-30.341858446598053,for_001
1.0,probe_direction,-1,-30.289574205875397,for_001
1.0,random_matched_norm,0,-30.306101217865944,for_001
1.0,random_matched_norm,1,-30.33763524889946,for_001
1.0,random_matched_norm,2,-30.32739721238613,for_001
1.0,random_matched_norm,3,-30.364750027656555,for_001
1.0,random_matched_norm,4,-30.335607886314392,for_001
1.0,random_matched_norm,5,-30.37311699986458,for_001
1.0,random_matched_norm,6,-30.348973393440247,for_001
1.0,random_matched_norm,7,-30.407987415790558,for_001
1.0,random_matched_norm,8,-30.27070978283882,for_001
1.0,random_matched_norm,9,-30.335010886192322,for_001
2.0,probe_direction,-1,-30.229749217629433,for_001
2.0,random_matched_norm,0,-30.262937873601913,for_001
2.0,random_matched_norm,1,-30.326478645205498,for_001
2.0,random_matched_norm,2,-30.305760502815247,for_001
2.0,random_matched_norm,3,-30.380595952272415,for_001
2.0,random_matched_norm,4,-30.322244226932526,for_001
2.0,random_matched_norm,5,-30.39717012643814,for_001
2.0,random_matched_norm,6,-30.349197521805763,for_001
2.0,random_matched_norm,7,-30.466756135225296,for_001
2.0,random_matched_norm,8,-30.192499563097954,for_001
2.0,random_matched_norm,9,-30.321046233177185,for_001
-2.0,probe_direction,-1,7.084423065185547,for_002
-2.0,random_matched_norm,0,7.135465621948242,for_002
-2.0,random_matched_norm,1,7.1434173583984375,for_002
-2.0,random_matched_norm,2,7.183454513549805,for_002
-2.0,random_matched_norm,3,7.220218658447266,for_002
-2.0,random_matched_norm,4,7.168390274047852,for_002
-2.0,random_matched_norm,5,7.18733024597168,for_002
-2.0,random_matched_norm,6,7.14013671875,for_002
-2.0,random_matched_norm,7,7.203580856323242,for_002
-2.0,random_matched_norm,8,7.198564529418945,for_002
-2.0,random_matched_norm,9,7.160453796386719,for_002
-1.0,probe_direction,-1,7.130588531494141,for_002
-1.0,random_matched_norm,0,7.155750274658203,for_002
-1.0,random_matched_norm,1,7.159751892089844,for_002
-1.0,random_matched_norm,2,7.179899215698242,for_002
-1.0,random_matched_norm,3,7.198097229003906,for_002
-1.0,random_matched_norm,4,7.172311782836914,for_002
-1.0,random_matched_norm,5,7.18165397644043,for_002
-1.0,random_matched_norm,6,7.158102035522461,for_002
-1.0,random_matched_norm,7,7.189910888671875,for_002
-1.0,random_matched_norm,8,7.187395095825195,for_002
-1.0,random_matched_norm,9,7.1683349609375,for_002
-0.5,probe_direction,-1,7.153461456298828,for_002
-0.5,random_matched_norm,0,7.165950775146484,for_002
-0.5,random_matched_norm,1,7.167945861816406,for_002
-0.5,random_matched_norm,2,7.178049087524414,for_002
-0.5,random_matched_norm,3,7.187108993530273,for_002
-0.5,random_matched_norm,4,7.174251556396484,for_002
-0.5,random_matched_norm,5,7.178888320922852,for_002
-0.5,random_matched_norm,6,7.167123794555664,for_002
-0.5,random_matched_norm,7,7.183046340942383,for_002
-0.5,random_matched_norm,8,7.181793212890625,for_002
-0.5,random_matched_norm,9,7.172252655029297,for_002
0.0,probe_direction,-1,7.176168441772461,for_002
0.0,random_matched_norm,0,7.176168441772461,for_002
0.0,random_matched_norm,1,7.176168441772461,for_002
0.0,random_matched_norm,2,7.176168441772461,for_002
0.0,random_matched_norm,3,7.176168441772461,for_002
0.0,random_matched_norm,4,7.176168441772461,for_002
0.0,random_matched_norm,5,7.176168441772461,for_002
0.0,random_matched_norm,6,7.176168441772461,for_002
0.0,random_matched_norm,7,7.176168441772461,for_002
0.0,random_matched_norm,8,7.176168441772461,for_002
0.0,random_matched_norm,9,7.176168441772461,for_002
0.5,probe_direction,-1,7.198736190795898,for_002
0.5,random_matched_norm,0,7.186418533325195,for_002
0.5,random_matched_norm,1,7.184410095214844,for_002
0.5,random_matched_norm,2,7.174249649047852,for_002
0.5,random_matched_norm,3,7.165279388427734,for_002
0.5,random_matched_norm,4,7.178070068359375,for_002
0.5,random_matched_norm,5,7.173511505126953,for_002
0.5,random_matched_norm,6,7.185251235961914,for_002
0.5,random_matched_norm,7,7.169281005859375,for_002
0.5,random_matched_norm,8,7.170543670654297,for_002
0.5,random_matched_norm,9,7.180084228515625,for_002
1.0,probe_direction,-1,7.221153259277344,for_002
1.0,random_matched_norm,0,7.196710586547852,for_002
1.0,random_matched_norm,1,7.192667007446289,for_002
1.0,random_matched_norm,2,7.172267913818359,for_002
1.0,random_matched_norm,3,7.154443740844727,for_002
1.0,random_matched_norm,4,7.179939270019531,for_002
1.0,random_matched_norm,5,7.170892715454102,for_002
1.0,random_matched_norm,6,7.194364547729492,for_002
1.0,random_matched_norm,7,7.16236686706543,for_002
1.0,random_matched_norm,8,7.164888381958008,for_002
1.0,random_matched_norm,9,7.183979034423828,for_002
2.0,probe_direction,-1,7.265523910522461,for_002
2.0,random_matched_norm,0,7.217348098754883,for_002
2.0,random_matched_norm,1,7.209234237670898,for_002
2.0,random_matched_norm,2,7.168239593505859,for_002
2.0,random_matched_norm,3,7.132944107055664,for_002
2.0,random_matched_norm,4,7.1836395263671875,for_002
2.0,random_matched_norm,5,7.165830612182617,for_002
2.0,random_matched_norm,6,7.212675094604492,for_002
2.0,random_matched_norm,7,7.148525238037109,for_002
2.0,random_matched_norm,8,7.153562545776367,for_002
2.0,random_matched_norm,9,7.19175910949707,for_002
-2.0,probe_direction,-1,8.816036224365234,for_002
-2.0,random_matched_norm,0,8.907901763916016,for_002
-2.0,random_matched_norm,1,8.90066146850586,for_002
-2.0,random_matched_norm,2,8.893346786499023,for_002
-2.0,random_matched_norm,3,8.958978652954102,for_002
-2.0,random_matched_norm,4,8.914888381958008,for_002
-2.0,random_matched_norm,5,8.917675018310547,for_002
-2.0,random_matched_norm,6,8.889272689819336,for_002
-2.0,random_matched_norm,7,8.946266174316406,for_002
-2.0,random_matched_norm,8,8.953428268432617,for_002
-2.0,random_matched_norm,9,8.900100708007812,for_002
-1.0,probe_direction,-1,8.869695663452148,for_002
-1.0,random_matched_norm,0,8.915077209472656,for_002
-1.0,random_matched_norm,1,8.911384582519531,for_002
-1.0,random_matched_norm,2,8.907861709594727,for_002
-1.0,random_matched_norm,3,8.940534591674805,for_002
-1.0,random_matched_norm,4,8.918598175048828,for_002
-1.0,random_matched_norm,5,8.919927597045898,for_002
-1.0,random_matched_norm,6,8.905746459960938,for_002
-1.0,random_matched_norm,7,8.934366226196289,for_002
-1.0,random_matched_norm,8,8.937994003295898,for_002
-1.0,random_matched_norm,9,8.911237716674805,for_002
-0.5,probe_direction,-1,8.896146774291992,for_002
-0.5,random_matched_norm,0,8.918695449829102,for_002
-0.5,random_matched_norm,1,8.91682243347168,for_002
-0.5,random_matched_norm,2,8.915105819702148,for_002
-0.5,random_matched_norm,3,8.931396484375,for_002
-0.5,random_matched_norm,4,8.920459747314453,for_002
-0.5,random_matched_norm,5,8.92108154296875,for_002
-0.5,random_matched_norm,6,8.914011001586914,for_002
-0.5,random_matched_norm,7,8.928363800048828,for_002
-0.5,random_matched_norm,8,8.930192947387695,for_002
-0.5,random_matched_norm,9,8.916778564453125,for_002
0.0,probe_direction,-1,8.922298431396484,for_002
0.0,random_matched_norm,0,8.922298431396484,for_002
0.0,random_matched_norm,1,8.922298431396484,for_002
0.0,random_matched_norm,2,8.922298431396484,for_002
0.0,random_matched_norm,3,8.922298431396484,for_002
0.0,random_matched_norm,4,8.922298431396484,for_002
0.0,random_matched_norm,5,8.922298431396484,for_002
0.0,random_matched_norm,6,8.922298431396484,for_002
0.0,random_matched_norm,7,8.922298431396484,for_002
0.0,random_matched_norm,8,8.922298431396484,for_002
0.0,random_matched_norm,9,8.922298431396484,for_002
0.5,probe_direction,-1,8.948202133178711,for_002
0.5,random_matched_norm,0,8.925926208496094,for_002
0.5,random_matched_norm,1,8.927831649780273,for_002
0.5,random_matched_norm,2,8.929494857788086,for_002
0.5,random_matched_norm,3,8.91326904296875,for_002
0.5,random_matched_norm,4,8.924156188964844,for_002
0.5,random_matched_norm,5,8.923578262329102,for_002
0.5,random_matched_norm,6,8.930614471435547,for_002
0.5,random_matched_norm,7,8.916217803955078,for_002
0.5,random_matched_norm,8,8.914361953735352,for_002
0.5,random_matched_norm,9,8.927816390991211,for_002
1.0,probe_direction,-1,8.973800659179688,for_002
1.0,random_matched_norm,0,8.929573059082031,for_002
1.0,random_matched_norm,1,8.933414459228516,for_002
1.0,random_matched_norm,2,8.936660766601562,for_002
1.0,random_matched_norm,3,8.90432357788086,for_002
1.0,random_matched_norm,4,8.925994873046875,for_002
1.0,random_matched_norm,5,8.924856185913086,for_002
1.0,random_matched_norm,6,8.938961029052734,for_002
1.0,random_matched_norm,7,8.910087585449219,for_002
1.0,random_matched_norm,8,8.906335830688477,for_002
1.0,random_matched_norm,9,8.933296203613281,for_002
2.0,probe_direction,-1,9.024185180664062,for_002
2.0,random_matched_norm,0,8.936899185180664,for_002
2.0,random_matched_norm,1,8.94468879699707,for_002
2.0,random_matched_norm,2,8.950929641723633,for_002
2.0,random_matched_norm,3,8.886547088623047,for_002
2.0,random_matched_norm,4,8.929689407348633,for_002
2.0,random_matched_norm,5,8.927604675292969,for_002
2.0,random_matched_norm,6,8.955730438232422,for_002
2.0,random_matched_norm,7,8.897733688354492,for_002
2.0,random_matched_norm,8,8.890153884887695,for_002
2.0,random_matched_norm,9,8.944242477416992,for_002
-2.0,probe_direction,-1,8.276983261108398,for_002
-2.0,random_matched_norm,0,8.394811630249023,for_002
-2.0,random_matched_norm,1,8.360754013061523,for_002
-2.0,random_matched_norm,2,8.379638671875,for_002
-2.0,random_matched_norm,3,8.436838150024414,for_002
-2.0,random_matched_norm,4,8.42330551147461,for_002
-2.0,random_matched_norm,5,8.408489227294922,for_002
-2.0,random_matched_norm,6,8.351661682128906,for_002
-2.0,random_matched_norm,7,8.445074081420898,for_002
-2.0,random_matched_norm,8,8.440935134887695,for_002
-2.0,random_matched_norm,9,8.382654190063477,for_002
-1.0,probe_direction,-1,8.341619491577148,for_002
-1.0,random_matched_norm,0,8.399917602539062,for_002
-1.0,random_matched_norm,1,8.382856369018555,for_002
-1.0,random_matched_norm,2,8.392389297485352,for_002
-1.0,random_matched_norm,3,8.420921325683594,for_002
-1.0,random_matched_norm,4,8.414155960083008,for_002
-1.0,random_matched_norm,5,8.406669616699219,for_002
-1.0,random_matched_norm,6,8.37832260131836,for_002
-1.0,random_matched_norm,7,8.425088882446289,for_002
-1.0,random_matched_norm,8,8.423177719116211,for_002
-1.0,random_matched_norm,9,8.39385986328125,for_002
-0.5,probe_direction,-1,8.373525619506836,for_002
-0.5,random_matched_norm,0,8.402511596679688,for_002
-0.5,random_matched_norm,1,8.39398193359375,for_002
-0.5,random_matched_norm,2,8.398759841918945,for_002
-0.5,random_matched_norm,3,8.413003921508789,for_002
-0.5,random_matched_norm,4,8.409627914428711,for_002
-0.5,random_matched_norm,5,8.405862808227539,for_002
-0.5,random_matched_norm,6,8.391708374023438,for_002
-0.5,random_matched_norm,7,8.415102005004883,for_002
-0.5,random_matched_norm,8,8.414182662963867,for_002
-0.5,random_matched_norm,9,8.399486541748047,for_002
0.0,probe_direction,-1,8.40511703491211,for_002
0.0,random_matched_norm,0,8.40511703491211,for_002
0.0,random_matched_norm,1,8.40511703491211,for_002
0.0,random_matched_norm,2,8.40511703491211,for_002
0.0,random_matched_norm,3,8.40511703491211,for_002
0.0,random_matched_norm,4,8.40511703491211,for_002
0.0,random_matched_norm,5,8.40511703491211,for_002
0.0,random_matched_norm,6,8.40511703491211,for_002
0.0,random_matched_norm,7,8.40511703491211,for_002
0.0,random_matched_norm,8,8.40511703491211,for_002
0.0,random_matched_norm,9,8.40511703491211,for_002
0.5,probe_direction,-1,8.436450958251953,for_002
0.5,random_matched_norm,0,8.407770156860352,for_002
0.5,random_matched_norm,1,8.416316986083984,for_002
0.5,random_matched_norm,2,8.411487579345703,for_002
0.5,random_matched_norm,3,8.397281646728516,for_002
0.5,random_matched_norm,4,8.400650024414062,for_002
0.5,random_matched_norm,5,8.404462814331055,for_002
0.5,random_matched_norm,6,8.418577194213867,for_002
0.5,random_matched_norm,7,8.39515495300293,for_002
0.5,random_matched_norm,8,8.39599609375,for_002
0.5,random_matched_norm,9,8.410785675048828,for_002
1.0,probe_direction,-1,8.467470169067383,for_002
1.0,random_matched_norm,0,8.410436630249023,for_002
1.0,random_matched_norm,1,8.427534103393555,for_002
1.0,random_matched_norm,2,8.417829513549805,for_002
1.0,random_matched_norm,3,8.389472961425781,for_002
1.0,random_matched_norm,4,8.396203994750977,for_002
1.0,random_matched_norm,5,8.40385627746582,for_002
1.0,random_matched_norm,6,8.432064056396484,for_002
1.0,random_matched_norm,7,8.385189056396484,for_002
1.0,random_matched_norm,8,8.386812210083008,for_002
1.0,random_matched_norm,9,8.416458129882812,for_002
2.0,probe_direction,-1,8.528604507446289,for_002
