layer,position,kind,logit_diff_base,logit_diff_donor,logit_diff_patched,recovery,set,entity_id,model
7,-4,real,-52.51907932758331,7.559791564941406,-52.44940209388733,0.0011597627029414335,forget,for_000,M_gd_s2
7,-3,real,-52.51907932758331,7.559791564941406,-52.42022931575775,0.0016453373766360327,forget,for_000,M_gd_s2
7,-2,real,-52.51907932758331,7.559791564941406,-52.47152006626129,0.0007916137672943354,forget,for_000,M_gd_s2
7,-1,real,-52.51907932758331,7.559791564941406,-48.192795276641846,0.07201007586645179,forget,for_000,M_gd_s2
7,-8,random_position,-52.51907932758331,7.559791564941406,-52.188674449920654,0.005499518761824286,forget,for_000,M_gd_s2
8,-6,real,-52.51907932758331,7.559791564941406,-52.26289486885071,0.00426413570905642,forget,for_000,M_gd_s2
8,-5,real,-52.51907932758331,7.559791564941406,-52.553409457206726,-0.0005714176900033018,forget,for_000,M_gd_s2
8,-4,real,-52.51907932758331,7.559791564941406,-52.19969582557678,0.005316070313269983,forget,for_000,M_gd_s2
8,-3,real,-52.51907932758331,7.559791564941406,-52.375773310661316,0.002385298105524614,forget,for_000,M_gd_s2
8,-2,real,-52.51907932758331,7.559791564941406,-52.42127549648285,0.001627923921463595,forget,for_000,M_gd_s2
8,-1,real,-52.51907932758331,7.559791564941406,-39.29500389099121,0.22011191688753093,forget,for_000,M_gd_s2
8,-5,random_position,-52.51907932758331,7.559791564941406,-52.553409457206726,-0.0005714176900033018,forget,for_000,M_gd_s2
9,-6,real,-52.51907932758331,7.559791564941406,-52.396353244781494,0.002042749488773914,forget,for_000,M_gd_s2
9,-5,real,-52.51907932758331,7.559791564941406,-52.50506043434143,0.00023334148983859512,forget,for_000,M_gd_s2
9,-4,real,-52.51907932758331,7.559791564941406,-52.25835347175598,0.004339726295684632,forget,for_000,M_gd_s2
9,-3,real,-52.51907932758331,7.559791564941406,-52.3587121963501,0.0026692767166030234,forget,for_000,M_gd_s2
9,-2,real,-52.51907932758331,7.559791564941406,-52.283666133880615,0.003918402430096084,forget,for_000,M_gd_s2
9,-1,real,-52.51907932758331,7.559791564941406,-20.283384323120117,0.536556272206409,forget,for_000,M_gd_s2
9,-12,random_position,-52.51907932758331,7.559791564941406,-52.51068162918091,0.00013977789991139237,forget,for_000,M_gd_s2
