alpha,kind,draw,logit_diff,entity_id
1.0,probe_direction,-1,-35.2947793006897,for_001
1.0,random_matched_norm,0,-35.322789907455444,for_001
1.0,random_matched_norm,1,-35.35950756072998,for_001
1.0,random_matched_norm,2,-35.33823037147522,for_001
1.0,random_matched_norm,3,-35.37641358375549,for_001
1.0,random_matched_norm,4,-35.34789562225342,for_001
1.0,random_matched_norm,5,-35.38039469718933,for_001
1.0,random_matched_norm,6,-35.36226439476013,for_001
1.0,random_matched_norm,7,-35.40756916999817,for_001
1.0,random_matched_norm,8,-35.2897891998291,for_001
1.0,random_matched_norm,9,-35.356783628463745,for_001
2.0,probe_direction,-1,-35.22924089431763,for_001
2.0,random_matched_norm,0,-35.28551483154297,for_001
2.0,random_matched_norm,1,-35.35946583747864,for_001
2.0,random_matched_norm,2,-35.316591024398804,for_001
2.0,random_matched_norm,3,-35.39293646812439,for_001
2.0,random_matched_norm,4,-35.33606028556824,for_001
2.0,random_matched_norm,5,-35.40081787109375,for_001
2.0,random_matched_norm,6,-35.36481595039368,for_001
2.0,random_matched_norm,7,-35.455055713653564,for_001
2.0,random_matched_norm,8,-35.21980547904968,for_001
2.0,random_matched_norm,9,-35.3535897731781,for_001
-2.0,probe_direction,-1,-36.91506862640381,for_001
-2.0,random_matched_norm,0,-36.889480113983154,for_001
-2.0,random_matched_norm,1,-36.78051829338074,for_001
-2.0,random_matched_norm,2,-36.83244252204895,for_001
-2.0,random_matched_norm,3,-36.7513313293457,for_001
-2.0,random_matched_norm,4,-36.80608057975769,for_001
-2.0,random_matched_norm,5,-36.76689028739929,for_001
-2.0,random_matched_norm,6,-36.78927946090698,for_001
-2.0,random_matched_norm,7,-36.71043038368225,for_001
-2.0,random_matched_norm,8,-36.91700887680054,for_001
-2.0,random_matched_norm,9,-36.81846213340759,for_001
-1.0,probe_direction,-1,-36.85751271247864,for_001
-1.0,random_matched_norm,0,-36.84455847740173,for_001
-1.0,random_matched_norm,1,-36.78978204727173,for_001
-1.0,random_matched_norm,2,-36.81601858139038,for_001
-1.0,random_matched_norm,3,-36.77536201477051,for_001
-1.0,random_matched_norm,4,-36.802693605422974,for_001
-1.0,random_matched_norm,5,-36.78323316574097,for_001
-1.0,random_matched_norm,6,-36.7942898273468,for_001
-1.0,random_matched_norm,7,-36.754974603652954,for_001
-1.0,random_matched_norm,8,-36.858118772506714,for_001
-1.0,random_matched_norm,9,-36.808916330337524,for_001
-0.5,probe_direction,-1,-36.82832312583923,for_001
-0.5,random_matched_norm,0,-36.82180309295654,for_001
-0.5,random_matched_norm,1,-36.794352531433105,for_001
-0.5,random_matched_norm,2,-36.807533740997314,for_001
-0.5,random_matched_norm,3,-36.7871789932251,for_001
-0.5,random_matched_norm,4,-36.80084443092346,for_001
-0.5,random_matched_norm,5,-36.7911536693573,for_001
-0.5,random_matched_norm,6,-36.79663324356079,for_001
-0.5,random_matched_norm,7,-36.77701497077942,for_001
-0.5,random_matched_norm,8,-36.82854127883911,for_001
-0.5,random_matched_norm,9,-36.80395793914795,for_001
0.0,probe_direction,-1,-36.79888105392456,for_001
0.0,random_matched_norm,0,-36.79888105392456,for_001
0.0,random_matched_norm,1,-36.79888105392456,for_001
0.0,random_matched_norm,2,-36.79888105392456,for_001
0.0,random_matched_norm,3,-36.79888105392456,for_001
0.0,random_matched_norm,4,-36.79888105392456,for_001
0.0,random_matched_norm,5,-36.79888105392456,for_001
0.0,random_matched_norm,6,-36.79888105392456,for_001
0.0,random_matched_norm,7,-36.79888105392456,for_001
0.0,random_matched_norm,8,-36.79888105392456,for_001
0.0,random_matched_norm,9,-36.79888105392456,for_001
0.5,probe_direction,-1,-36.76914310455322,for_001
0.5,random_matched_norm,0,-36.775766134262085,for_001
0.5,random_matched_norm,1,-36.803356647491455,for_001
0.5,random_matched_norm,2,-36.790050983428955,for_001
0.5,random_matched_norm,3,-36.810455322265625,for_001
0.5,random_matched_norm,4,-36.79680562019348,for_001
0.5,random_matched_norm,5,-36.8064239025116,for_001
0.5,random_matched_norm,6,-36.801018714904785,for_001
0.5,random_matched_norm,7,-36.820581912994385,for_001
0.5,random_matched_norm,8,-36.76911807060242,for_001
0.5,random_matched_norm,9,-36.793665170669556,for_001
1.0,probe_direction,-1,-36.73913836479187,for_001
1.0,random_matched_norm,0,-36.752476930618286,for_001
1.0,random_matched_norm,1,-36.8078134059906,for_001
1.0,random_matched_norm,2,-36.78105616569519,for_001
1.0,random_matched_norm,3,-36.82189226150513,for_001
1.0,random_matched_norm,4,-36.79460549354553,for_001
1.0,random_matched_norm,5,-36.813806772232056,for_001
1.0,random_matched_norm,6,-36.80303382873535,for_001
1.0,random_matched_norm,7,-36.84212779998779,for_001
1.0,random_matched_norm,8,-36.73926854133606,for_001
1.0,random_matched_norm,9,-36.78832173347473,for_001
2.0,probe_direction,-1,-36.67829132080078,for_001
2.0,random_matched_norm,0,-36.70534896850586,for_001
2.0,random_matched_norm,1,-36.81658124923706,for_001
2.0,random_matched_norm,2,-36.76253795623779,for_001
2.0,random_matched_norm,3,-36.84439301490784,for_001
2.0,random_matched_norm,4,-36.789886474609375,for_001
2.0,random_matched_norm,5,-36.828038454055786,for_001
2.0,random_matched_norm,6,-36.80675911903381,for_001
2.0,random_matched_norm,7,-36.88474082946777,for_001
2.0,random_matched_norm,8,-36.679293155670166,for_001
2.0,random_matched_norm,9,-36.77725601196289,for_001
-2.0,probe_direction,-1,-34.83510971069336,for_001
-2.0,random_matched_norm,0,-34.804433822631836,for_001
-2.0,random_matched_norm,1,-34.71818256378174,for_001
-2.0,random_matched_norm,2,-34.778207778930664,for_001
-2.0,random_matched_norm,3,-34.683725357055664,for_001
-2.0,random_matched_norm,4,-34.73513412475586,for_001
-2.0,random_matched_norm,5,-34.677608251571655,for_001
-2.0,random_matched_norm,6,-34.70800828933716,for_001
-2.0,random_matched_norm,7,-34.62864708900452,for_001
-2.0,random_matched_norm,8,-34.85239362716675,for_001
-2.0,random_matched_norm,9,-34.744502544403076,for_001
-1.0,probe_direction,-1,-34.77977252006531,for_001
-1.0,random_matched_norm,0,-34.764209032058716,for_001
-1.0,random_matched_norm,1,-34.72081446647644,for_001
-1.0,random_matched_norm,2,-34.75101399421692,for_001
-1.0,random_matched_norm,3,-34.703771114349365,for_001
-1.0,random_matched_norm,4,-34.72944974899292,for_001
-1.0,random_matched_norm,5,-34.700812339782715,for_001
-1.0,random_matched_norm,6,-34.715861082077026,for_001
-1.0,random_matched_norm,7,-34.67626428604126,for_001
-1.0,random_matched_norm,8,-34.78809571266174,for_001
-1.0,random_matched_norm,9,-34.734174489974976,for_001
-0.5,probe_direction,-1,-34.75169801712036,for_001
-0.5,random_matched_norm,0,-34.74386501312256,for_001
-0.5,random_matched_norm,1,-34.722087383270264,for_001
-0.5,random_matched_norm,2,-34.73724055290222,for_001
-0.5,random_matched_norm,3,-34.71362066268921,for_001
-0.5,random_matched_norm,4,-34.72644233703613,for_001
-0.5,random_matched_norm,5,-34.71216344833374,for_001
-0.5,random_matched_norm,6,-34.71966361999512,for_001
-0.5,random_matched_norm,7,-34.6998724937439,for_001
-0.5,random_matched_norm,8,-34.75578022003174,for_001
-0.5,random_matched_norm,9,-34.728835582733154,for_001
0.0,probe_direction,-1,-34.72335386276245,for_001
0.0,random_matched_norm,0,-34.72335386276245,for_001
0.0,random_matched_norm,1,-34.72335386276245,for_001
0.0,random_matched_norm,2,-34.72335386276245,for_001
0.0,random_matched_norm,3,-34.72335386276245,for_001
0.0,random_matched_norm,4,-34.72335386276245,for_001
0.0,random_matched_norm,5,-34.72335386276245,for_001
0.0,random_matched_norm,6,-34.72335386276245,for_001
0.0,random_matched_norm,7,-34.72335386276245,for_001
0.0,random_matched_norm,8,-34.72335386276245,for_001
0.0,random_matched_norm,9,-34.72335386276245,for_001
0.5,probe_direction,-1,-34.69472599029541,for_001
0.5,random_matched_norm,0,-34.70266771316528,for_001
0.5,random_matched_norm,1,-34.724592447280884,for_001
0.5,random_matched_norm,2,-34.70934700965881,for_001
0.5,random_matched_norm,3,-34.73296070098877,for_001
0.5,random_matched_norm,4,-34.720157861709595,for_001
0.5,random_matched_norm,5,-34.73437833786011,for_001
0.5,random_matched_norm,6,-34.726953744888306,for_001
0.5,random_matched_norm,7,-34.746705293655396,for_001
0.5,random_matched_norm,8,-34.69082546234131,for_001
0.5,random_matched_norm,9,-34.71775579452515,for_001
1.0,probe_direction,-1,-34.6658353805542,for_001
1.0,random_matched_norm,0,-34.68181562423706,for_001
1.0,random_matched_norm,1,-34.7258026599884,for_001
1.0,random_matched_norm,2,-34.69523286819458,for_001
1.0,random_matched_norm,3,-34.74244260787964,for_001
1.0,random_matched_norm,4,-34.71687459945679,for_001
1.0,random_matched_norm,5,-34.74524903297424,for_001
1.0,random_matched_norm,6,-34.730445861816406,for_001
1.0,random_matched_norm,7,-34.76991009712219,for_001
1.0,random_matched_norm,8,-34.65819430351257,for_001
1.0,random_matched_norm,9,-34.71204924583435,for_001
2.0,probe_direction,-1,-34.60719013214111,for_001
2.0,random_matched_norm,0,-34.63963079452515,for_001
2.0,random_matched_norm,1,-34.72815799713135,for_001
2.0,random_matched_norm,2,-34.66665816307068,for_001
2.0,random_matched_norm,3,-34.76103854179382,for_001
2.0,random_matched_norm,4,-34.70998191833496,for_001
2.0,random_matched_norm,5,-34.76652717590332,for_001
2.0,random_matched_norm,6,-34.73713302612305,for_001
2.0,random_matched_norm,7,-34.815903663635254,for_001
2.0,random_matched_norm,8,-34.592615842819214,for_001
2.0,random_matched_norm,9,-34.70026469230652,for_001
-2.0,probe_direction,-1,-37.24164122343063,for_001
-2.0,random_matched_norm,0,-37.20152270793915,for_001
-2.0,random_matched_norm,1,-37.127222180366516,for_001
-2.0,random_matched_norm,2,-37.17811197042465,for_001
-2.0,random_matched_norm,3,-37.09328293800354,for_001
-2.0,random_matched_norm,4,-37.14216363430023,for_001
-2.0,random_matched_norm,5,-37.097837805747986,for_001
-2.0,random_matched_norm,6,-37.11709475517273,for_001
-2.0,random_matched_norm,7,-37.016414165496826,for_001
-2.0,random_matched_norm,8,-37.26229655742645,for_001
-2.0,random_matched_norm,9,-37.13736629486084,for_001
-1.0,probe_direction,-1,-37.185128539800644,for_001
-1.0,random_matched_norm,0,-37.16495090723038,for_001
-1.0,random_matched_norm,1,-37.127577126026154,for_001
-1.0,random_matched_norm,2,-37.153141021728516,for_001
-1.0,random_matched_norm,3,-37.11070841550827,for_001
-1.0,random_matched_norm,4,-37.13515627384186,for_001
-1.0,random_matched_norm,5,-37.11308562755585,for_001
-1.0,random_matched_norm,6,-37.12256318330765,for_001
-1.0,random_matched_norm,7,-37.072363913059235,for_001
-1.0,random_matched_norm,8,-37.1952086687088,for_001
-1.0,random_matched_norm,9,-37.13277417421341,for_001
-0.5,probe_direction,-1,-37.156509816646576,for_001
-0.5,random_matched_norm,0,-37.14636826515198,for_001
-0.5,random_matched_norm,1,-37.127605736255646,for_001
-0.5,random_matched_norm,2,-37.14042550325394,for_001
-0.5,random_matched_norm,3,-37.11922311782837,for_001
-0.5,random_matched_norm,4,-37.131433725357056,for_001
-0.5,random_matched_norm,5,-37.12044382095337,for_001
-0.5,random_matched_norm,6,-37.125149846076965,for_001
-0.5,random_matched_norm,7,-37.100076258182526,for_001
-0.5,random_matched_norm,8,-37.16146719455719,for_001
-0.5,random_matched_norm,9,-37.13025462627411,for_001
0.0,probe_direction,-1,-37.12759983539581,for_001
0.0,random_matched_norm,0,-37.12759983539581,for_001
0.0,random_matched_norm,1,-37.12759983539581,for_001
0.0,random_matched_norm,2,-37.12759983539581,for_001
0.0,random_matched_norm,3,-37.12759983539581,for_001
0.0,random_matched_norm,4,-37.12759983539581,for_001
0.0,random_matched_norm,5,-37.12759983539581,for_001
0.0,random_matched_norm,6,-37.12759983539581,for_001
0.0,random_matched_norm,7,-37.12759983539581,for_001
0.0,random_matched_norm,8,-37.12759983539581,for_001
0.0,random_matched_norm,9,-37.12759983539581,for_001
0.5,probe_direction,-1,-37.098437666893005,for_001
0.5,random_matched_norm,0,-37.108628273010254,for_001
0.5,random_matched_norm,1,-37.12746596336365,for_001
0.5,random_matched_norm,2,-37.11461555957794,for_001
0.5,random_matched_norm,3,-37.135840713977814,for_001
0.5,random_matched_norm,4,-37.12359768152237,for_001
0.5,random_matched_norm,5,-37.13456839323044,for_001
0.5,random_matched_norm,6,-37.12993651628494,for_001
0.5,random_matched_norm,7,-37.15493321418762,for_001
0.5,random_matched_norm,8,-37.093579828739166,for_001
0.5,random_matched_norm,9,-37.12478071451187,for_001
1.0,probe_direction,-1,-37.069010615348816,for_001
1.0,random_matched_norm,0,-37.08948242664337,for_001
1.0,random_matched_norm,1,-37.127275705337524,for_001
1.0,random_matched_norm,2,-37.10152494907379,for_001
1.0,random_matched_norm,3,-37.1439294219017,for_001
1.0,random_matched_norm,4,-37.11948359012604,for_001
1.0,random_matched_norm,5,-37.141385078430176,for_001
1.0,random_matched_norm,6,-37.132130444049835,for_001
1.0,random_matched_norm,7,-37.18210434913635,for_001
1.0,random_matched_norm,8,-37.05944359302521,for_001
1.0,random_matched_norm,9,-37.12181997299194,for_001
2.0,probe_direction,-1,-37.009381711483,for_001
2.0,random_matched_norm,0,-37.05062407255173,for_001
2.0,random_matched_norm,1,-37.12661147117615,for_001
2.0,random_matched_norm,2,-37.07491946220398,for_001
2.0,random_matched_norm,3,-37.159683525562286,for_001
2.0,random_matched_norm,4,-37.11079239845276,for_001
2.0,random_matched_norm,5,-37.15447527170181,for_001
2.0,random_matched_norm,6,-37.13617992401123,for_001
2.0,random_matched_norm,7,-37.2358478307724,for_001
2.0,random_matched_norm,8,-36.99075388908386,for_001
2.0,random_matched_norm,9,-37.11546337604523,for_001
-2.0,probe_direction,-1,7.242902755737305,for_002
-2.0,random_matched_norm,0,7.274631500244141,for_002
-2.0,random_matched_norm,1,7.283903121948242,for_002
-2.0,random_matched_norm,2,7.319377899169922,for_002
-2.0,random_matched_norm,3,7.339666366577148,for_002
-2.0,random_matched_norm,4,7.301715850830078,for_002
-2.0,random_matched_norm,5,7.327537536621094,for_002
-2.0,random_matched_norm,6,7.280630111694336,for_002
-2.0,random_matched_norm,7,7.340503692626953,for_002
-2.0,random_matched_norm,8,7.334676742553711,for_002
-2.0,random_matched_norm,9,7.294000625610352,for_002
-1.0,probe_direction,-1,7.279003143310547,for_002
-1.0,random_matched_norm,0,7.294452667236328,for_002
-1.0,random_matched_norm,1,7.299062728881836,for_002
-1.0,random_matched_norm,2,7.316949844360352,for_002
-1.0,random_matched_norm,3,7.32697868347168,for_002
-1.0,random_matched_norm,4,7.308095932006836,for_002
-1.0,random_matched_norm,5,7.320882797241211,for_002
-1.0,random_matched_norm,6,7.297462463378906,for_002
-1.0,random_matched_norm,7,7.327522277832031,for_002
-1.0,random_matched_norm,8,7.324567794799805,for_002
-1.0,random_matched_norm,9,7.30421257019043,for_002
-0.5,probe_direction,-1,7.296770095825195,for_002
-0.5,random_matched_norm,0,7.304376602172852,for_002
-0.5,random_matched_norm,1,7.306682586669922,for_002
-0.5,random_matched_norm,2,7.315666198730469,for_002
-0.5,random_matched_norm,3,7.320653915405273,for_002
-0.5,random_matched_norm,4,7.3112335205078125,for_002
-0.5,random_matched_norm,5,7.317600250244141,for_002
-0.5,random_matched_norm,6,7.305904388427734,for_002
-0.5,random_matched_norm,7,7.320953369140625,for_002
-0.5,random_matched_norm,8,7.319465637207031,for_002
-0.5,random_matched_norm,9,7.309295654296875,for_002
0.0,probe_direction,-1,7.314329147338867,for_002
0.0,random_matched_norm,0,7.314329147338867,for_002
0.0,random_matched_norm,1,7.314329147338867,for_002
0.0,random_matched_norm,2,7.314329147338867,for_002
0.0,random_matched_norm,3,7.314329147338867,for_002
0.0,random_matched_norm,4,7.314329147338867,for_002
0.0,random_matched_norm,5,7.314329147338867,for_002
0.0,random_matched_norm,6,7.314329147338867,for_002
0.0,random_matched_norm,7,7.314329147338867,for_002
0.0,random_matched_norm,8,7.314329147338867,for_002
0.0,random_matched_norm,9,7.314329147338867,for_002
0.5,probe_direction,-1,7.331714630126953,for_002
0.5,random_matched_norm,0,7.324300765991211,for_002
0.5,random_matched_norm,1,7.322011947631836,for_002
0.5,random_matched_norm,2,7.312955856323242,for_002
0.5,random_matched_norm,3,7.3080291748046875,for_002
0.5,random_matched_norm,4,7.317403793334961,for_002
0.5,random_matched_norm,5,7.311100006103516,for_002
0.5,random_matched_norm,6,7.322788238525391,for_002
0.5,random_matched_norm,7,7.3076629638671875,for_002
0.5,random_matched_norm,8,7.309179306030273,for_002
0.5,random_matched_norm,9,7.319366455078125,for_002
1.0,probe_direction,-1,7.348903656005859,for_002
1.0,random_matched_norm,0,7.334297180175781,for_002
1.0,random_matched_norm,1,7.329713821411133,for_002
1.0,random_matched_norm,2,7.311542510986328,for_002
1.0,random_matched_norm,3,7.30174446105957,for_002
1.0,random_matched_norm,4,7.320440292358398,for_002
1.0,random_matched_norm,5,7.307889938354492,for_002
1.0,random_matched_norm,6,7.331245422363281,for_002
1.0,random_matched_norm,7,7.300931930541992,for_002
1.0,random_matched_norm,8,7.303995132446289,for_002
1.0,random_matched_norm,9,7.324371337890625,for_002
2.0,probe_direction,-1,7.382728576660156,for_002
2.0,random_matched_norm,0,7.35432243347168,for_002
2.0,random_matched_norm,1,7.345195770263672,for_002
2.0,random_matched_norm,2,7.308574676513672,for_002
2.0,random_matched_norm,3,7.289220809936523,for_002
2.0,random_matched_norm,4,7.326404571533203,for_002
2.0,random_matched_norm,5,7.301549911499023,for_002
2.0,random_matched_norm,6,7.34820556640625,for_002
2.0,random_matched_norm,7,7.287309646606445,for_002
2.0,random_matched_norm,8,7.293548583984375,for_002
2.0,random_matched_norm,9,7.334346771240234,for_002
-2.0,probe_direction,-1,8.91158676147461,for_002
-2.0,random_matched_norm,0,8.953805923461914,for_002
-2.0,random_matched_norm,1,8.950761795043945,for_002
-2.0,random_matched_norm,2,8.95393180847168,for_002
-2.0,random_matched_norm,3,8.992656707763672,for_002
-2.0,random_matched_norm,4,8.966314315795898,for_002
-2.0,random_matched_norm,5,8.973068237304688,for_002
-2.0,random_matched_norm,6,8.948446273803711,for_002
-2.0,random_matched_norm,7,8.992866516113281,for_002
-2.0,random_matched_norm,8,8.993402481079102,for_002
-2.0,random_matched_norm,9,8.943653106689453,for_002
-1.0,probe_direction,-1,8.943220138549805,for_002
-1.0,random_matched_norm,0,8.963872909545898,for_002
-1.0,random_matched_norm,1,8.962257385253906,for_002
-1.0,random_matched_norm,2,8.963987350463867,for_002
-1.0,random_matched_norm,3,8.983247756958008,for_002
-1.0,random_matched_norm,4,8.97018814086914,for_002
-1.0,random_matched_norm,5,8.973470687866211,for_002
-1.0,random_matched_norm,6,8.961210250854492,for_002
-1.0,random_matched_norm,7,8.98353385925293,for_002
-1.0,random_matched_norm,8,8.983760833740234,for_002
-1.0,random_matched_norm,9,8.958822250366211,for_002
-0.5,probe_direction,-1,8.958669662475586,for_002
-0.5,random_matched_norm,0,8.968875885009766,for_002
-0.5,random_matched_norm,1,8.968053817749023,for_002
-0.5,random_matched_norm,2,8.968963623046875,for_002
-0.5,random_matched_norm,3,8.978565216064453,for_002
-0.5,random_matched_norm,4,8.972074508666992,for_002
-0.5,random_matched_norm,5,8.973676681518555,for_002
-0.5,random_matched_norm,6,8.967567443847656,for_002
-0.5,random_matched_norm,7,8.978754043579102,for_002
-0.5,random_matched_norm,8,8.978862762451172,for_002
-0.5,random_matched_norm,9,8.96636962890625,for_002
0.0,probe_direction,-1,8.973896026611328,for_002
0.0,random_matched_norm,0,8.973896026611328,for_002
0.0,random_matched_norm,1,8.973896026611328,for_002
0.0,random_matched_norm,2,8.973896026611328,for_002
0.0,random_matched_norm,3,8.973896026611328,for_002
0.0,random_matched_norm,4,8.973896026611328,for_002
0.0,random_matched_norm,5,8.973896026611328,for_002
0.0,random_matched_norm,6,8.973896026611328,for_002
0.0,random_matched_norm,7,8.973896026611328,for_002
0.0,random_matched_norm,8,8.973896026611328,for_002
0.0,random_matched_norm,9,8.973896026611328,for_002
0.5,probe_direction,-1,8.988874435424805,for_002
0.5,random_matched_norm,0,8.978878021240234,for_002
0.5,random_matched_norm,1,8.979782104492188,for_002
0.5,random_matched_norm,2,8.97878646850586,for_002
0.5,random_matched_norm,3,8.969255447387695,for_002
0.5,random_matched_norm,4,8.975662231445312,for_002
0.5,random_matched_norm,5,8.974113464355469,for_002
0.5,random_matched_norm,6,8.980199813842773,for_002
0.5,random_matched_norm,7,8.968942642211914,for_002
0.5,random_matched_norm,8,8.968883514404297,for_002
0.5,random_matched_norm,9,8.981389999389648,for_002
1.0,probe_direction,-1,9.003629684448242,for_002
1.0,random_matched_norm,0,8.983863830566406,for_002
1.0,random_matched_norm,1,8.985662460327148,for_002
1.0,random_matched_norm,2,8.983634948730469,for_002
1.0,random_matched_norm,3,8.964624404907227,for_002
1.0,random_matched_norm,4,8.977399826049805,for_002
1.0,random_matched_norm,5,8.974353790283203,for_002
1.0,random_matched_norm,6,8.986495971679688,for_002
1.0,random_matched_norm,7,8.963933944702148,for_002
1.0,random_matched_norm,8,8.963804244995117,for_002
1.0,random_matched_norm,9,8.98886489868164,for_002
2.0,probe_direction,-1,9.032463073730469,for_002
2.0,random_matched_norm,0,8.993806838989258,for_002
2.0,random_matched_norm,1,8.997568130493164,for_002
2.0,random_matched_norm,2,8.993204116821289,for_002
2.0,random_matched_norm,3,8.955415725708008,for_002
2.0,random_matched_norm,4,8.980667114257812,for_002
2.0,random_matched_norm,5,8.974828720092773,for_002
2.0,random_matched_norm,6,8.999019622802734,for_002
2.0,random_matched_norm,7,8.95362663269043,for_002
2.0,random_matched_norm,8,8.953516006469727,for_002
2.0,random_matched_norm,9,9.003728866577148,for_002
-2.0,probe_direction,-1,8.147500991821289,for_002
-2.0,random_matched_norm,0,8.207096099853516,for_002
-2.0,random_matched_norm,1,8.19080924987793,for_002
-2.0,random_matched_norm,2,8.212381362915039,for_002
-2.0,random_matched_norm,3,8.245023727416992,for_002
-2.0,random_matched_norm,4,8.236709594726562,for_002
-2.0,random_matched_norm,5,8.227508544921875,for_002
-2.0,random_matched_norm,6,8.189064025878906,for_002
-2.0,random_matched_norm,7,8.262184143066406,for_002
-2.0,random_matched_norm,8,8.246294021606445,for_002
-2.0,random_matched_norm,9,8.188911437988281,for_002
-1.0,probe_direction,-1,8.186210632324219,for_002
-1.0,random_matched_norm,0,8.215484619140625,for_002
-1.0,random_matched_norm,1,8.207298278808594,for_002
-1.0,random_matched_norm,2,8.21821403503418,for_002
-1.0,random_matched_norm,3,8.234439849853516,for_002
-1.0,random_matched_norm,4,8.230379104614258,for_002
-1.0,random_matched_norm,5,8.225669860839844,for_002
-1.0,random_matched_norm,6,8.206548690795898,for_002
-1.0,random_matched_norm,7,8.24311637878418,for_002
-1.0,random_matched_norm,8,8.23524284362793,for_002
-1.0,random_matched_norm,9,8.206418991088867,for_002
-0.5,probe_direction,-1,8.205196380615234,for_002
-0.5,random_matched_norm,0,8.219701766967773,for_002
-0.5,random_matched_norm,1,8.215599060058594,for_002
-0.5,random_matched_norm,2,8.221094131469727,for_002
-0.5,random_matched_norm,3,8.229177474975586,for_002
-0.5,random_matched_norm,4,8.227182388305664,for_002
-0.5,random_matched_norm,5,8.22479248046875,for_002
-0.5,random_matched_norm,6,8.215255737304688,for_002
-0.5,random_matched_norm,7,8.233552932739258,for_002
-0.5,random_matched_norm,8,8.2296142578125,for_002
-0.5,random_matched_norm,9,8.215177536010742,for_002
0.0,probe_direction,-1,8.223945617675781,for_002
0.0,random_matched_norm,0,8.223945617675781,for_002
0.0,random_matched_norm,1,8.223945617675781,for_002
0.0,random_matched_norm,2,8.223945617675781,for_002
0.0,random_matched_norm,3,8.223945617675781,for_002
0.0,random_matched_norm,4,8.223945617675781,for_002
0.0,random_matched_norm,5,8.223945617675781,for_002
0.0,random_matched_norm,6,8.223945617675781,for_002
0.0,random_matched_norm,7,8.223945617675781,for_002
0.0,random_matched_norm,8,8.223945617675781,for_002
0.0,random_matched_norm,9,8.223945617675781,for_002
0.5,probe_direction,-1,8.242452621459961,for_002
0.5,random_matched_norm,0,8.228204727172852,for_002
0.5,random_matched_norm,1,8.232324600219727,for_002
0.5,random_matched_norm,2,8.226760864257812,for_002
0.5,random_matched_norm,3,8.218738555908203,for_002
0.5,random_matched_norm,4,8.220682144165039,for_002
0.5,random_matched_norm,5,8.223123550415039,for_002
0.5,random_matched_norm,6,8.23260498046875,for_002
0.5,random_matched_norm,7,8.214319229125977,for_002
0.5,random_matched_norm,8,8.21821403503418,for_002
0.5,random_matched_norm,9,8.23271369934082,for_002
1.0,probe_direction,-1,8.260702133178711,for_002
1.0,random_matched_norm,0,8.232479095458984,for_002
1.0,random_matched_norm,1,8.24073600769043,for_002
1.0,random_matched_norm,2,8.229562759399414,for_002
1.0,random_matched_norm,3,8.213571548461914,for_002
1.0,random_matched_norm,4,8.217386245727539,for_002
1.0,random_matched_norm,5,8.222341537475586,for_002
1.0,random_matched_norm,6,8.241256713867188,for_002
1.0,random_matched_norm,7,8.204666137695312,for_002
1.0,random_matched_norm,8,8.212411880493164,for_002
1.0,random_matched_norm,9,8.241497039794922,for_002
2.0,probe_direction,-1,8.296483993530273,for_002
2.0,random_matched_norm,0,8.241100311279297,for_002
2.0,random_matched_norm,1,8.257680892944336,for_002
2.0,random_matched_norm,2,8.235095977783203,for_002
2.0,random_matched_norm,3,8.203300476074219,for_002
2.0,random_matched_norm,4,8.210714340209961,for_002
2.0,random_matched_norm,5,8.220884323120117,for_002
2.0,random_matched_norm,6,8.258474349975586,for_002
2.0,random_matched_norm,7,8.18528938293457,for_002
2.0,random_matched_norm,8,8.200672149658203,for_002
2.0,random_matched_norm,9,8.259052276611328,for_002
-2.0,probe_direction,-1,9.391298294067383,for_002
-2.0,random_matched_norm,0,9.430137634277344,for_002
-2.0,random_matched_norm,1,9.42238998413086,for_002
-2.0,random_matched_norm,2,9.427970886230469,for_002
-2.0,random_matched_norm,3,9.465665817260742,for_002
-2.0,random_matched_norm,4,9.439319610595703,for_002
-2.0,random_matched_norm,5,9.446741104125977,for_002
-2.0,random_matched_norm,6,9.420856475830078,for_002
-2.0,random_matched_norm,7,9.469013214111328,for_002
-2.0,random_matched_norm,8,9.46615219116211,for_002
-2.0,random_matched_norm,9,9.41340446472168,for_002
-1.0,probe_direction,-1,9.419837951660156,for_002
-1.0,random_matched_norm,0,9.438802719116211,for_002
-1.0,random_matched_norm,1,9.434820175170898,for_002
-1.0,random_matched_norm,2,9.43777847290039,for_002
-1.0,random_matched_norm,3,9.456527709960938,for_002
-1.0,random_matched_norm,4,9.443437576293945,for_002
-1.0,random_matched_norm,5,9.447076797485352,for_002
-1.0,random_matched_norm,6,9.434148788452148,for_002
-1.0,random_matched_norm,7,9.458375930786133,for_002
-1.0,random_matched_norm,8,9.456928253173828,for_002
-1.0,random_matched_norm,9,9.430469512939453,for_002
-0.5,probe_direction,-1,9.43374252319336,for_002
-0.5,random_matched_norm,0,9.443120956420898,for_002
-0.5,random_matched_norm,1,9.441108703613281,for_002
-0.5,random_matched_norm,2,9.442623138427734,for_002
-0.5,random_matched_norm,3,9.45196533203125,for_002
-0.5,random_matched_norm,4,9.445455551147461,for_002
-0.5,random_matched_norm,5,9.447257995605469,for_002
-0.5,random_matched_norm,6,9.440793991088867,for_002
-0.5,random_matched_norm,7,9.45294189453125,for_002
-0.5,random_matched_norm,8,9.452207565307617,for_002
-0.5,random_matched_norm,9,9.438961029052734,for_002
0.0,probe_direction,-1,9.447439193725586,for_002
0.0,random_matched_norm,0,9.447439193725586,for_002
0.0,random_matched_norm,1,9.447439193725586,for_002
